X	F
0.046481	0.000000
0.047131	0.000000
0.047789	0.000000
0.048457	0.000000
0.049134	0.000000
0.049821	0.000000
0.050517	0.000000
0.051223	0.000000
0.051938	0.000000
0.052664	0.000000
0.053400	0.000000
0.054146	0.000000
0.054903	0.000000
0.055670	0.000000
0.056448	0.000000
0.057237	0.000000
0.058037	0.000000
0.058848	0.000000
0.059670	0.000000
0.060504	0.000000
0.061349	0.000000
0.062206	0.000000
0.063076	0.000000
0.063957	0.000000
0.064851	0.000000
0.065757	0.000000
0.066676	0.000000
0.067607	0.000000
0.068552	0.000000
0.069510	0.000000
0.070481	0.000000
0.071466	0.000000
0.072465	0.000000
0.073477	0.000000
0.074504	0.000000
0.075545	0.000000
0.076601	0.000000
0.077671	0.000000
0.078757	0.000000
0.079857	0.000000
0.080973	0.000000
0.082105	0.000000
0.083252	0.000000
0.084415	0.000000
0.085595	0.000000
0.086791	0.000000
0.088004	0.000000
0.089233	0.000000
0.090480	0.000000
0.091745	0.000000
0.093027	0.000000
0.094326	0.000000
0.095645	0.000000
0.096981	0.000000
0.098336	0.000000
0.099710	0.000000
0.101104	0.000000
0.102516	0.000000
0.103949	0.000000
0.105401	0.000000
0.106874	0.000000
0.108368	0.000000
0.109882	0.000000
0.111417	0.000000
0.112974	0.000000
0.114553	0.000000
0.116154	0.000000
0.117777	0.000000
0.119422	0.000000
0.121091	0.000000
0.122783	0.000000
0.124499	0.000000
0.126239	0.000000
0.128003	0.000000
0.129791	0.000000
0.131605	0.000000
0.133444	0.000000
0.135309	0.000000
0.137199	0.000000
0.139117	0.000000
0.141061	0.000000
0.143032	0.000000
0.145030	0.000000
0.147057	0.000000
0.149112	0.000000
0.151195	0.000000
0.153308	0.000000
0.155450	0.000000
0.157623	0.000000
0.159825	0.000000
0.162059	0.000000
0.164323	0.000000
0.166619	0.000000
0.168948	0.000000
0.171308	0.000000
0.173702	0.000000
0.176129	0.000000
0.178590	0.000000
0.181086	0.000000
0.183616	0.000000
0.186182	0.000000
0.188784	0.000000
0.191422	0.000000
0.194097	0.000000
0.196809	0.000000
0.199559	0.028060
0.202348	0.104635
0.205175	0.184813
0.208042	0.269485
0.210949	0.359288
0.213897	0.448771
0.216886	0.542102
0.219916	0.638924
0.222989	0.734234
0.226105	0.831681
0.229265	0.930273
0.232469	1.030206
0.235717	1.133147
0.239011	1.233045
0.242351	1.333882
0.245737	1.439401
0.249171	1.542945
0.252653	1.650334
0.256183	1.755627
0.259763	1.864342
0.263393	1.973229
0.267073	2.084295
0.270805	2.195512
0.274589	2.307184
0.278426	2.419947
0.282317	2.532709
0.286262	2.644581
0.290262	2.757965
0.294318	2.872685
0.298431	2.990170
0.302601	3.104042
0.306829	3.219637
0.311117	3.334648
0.315464	3.448595
0.319872	3.564769
0.324342	3.679189
0.328874	3.793454
0.333470	3.906316
0.338130	4.019545
0.342854	4.135366
0.347645	4.248923
0.352503	4.364650
0.357429	4.478372
0.362423	4.595919
0.367488	4.711255
0.372623	4.829045
0.377830	4.947501
0.383109	5.068837
0.388463	5.190572
0.393891	5.313749
0.399395	5.440457
0.404976	5.565201
0.410635	5.693858
0.416373	5.822002
0.422191	5.949988
0.428091	6.079101
0.434073	6.206519
0.440138	6.338497
0.446288	6.468836
0.452525	6.598845
0.458848	6.729875
0.465260	6.861831
0.471761	6.992087
0.478353	7.122665
0.485038	7.252581
0.491815	7.383213
0.498688	7.513544
0.505656	7.643554
0.512722	7.774820
0.519887	7.904991
0.527151	8.034809
0.534517	8.165596
0.541986	8.295885
0.549560	8.426587
0.557239	8.555630
0.565026	8.684422
0.572921	8.814736
0.580927	8.943914
0.589045	9.073556
0.597276	9.202332
0.605622	9.332120
0.614084	9.460440
0.622665	9.589596
0.631366	9.718537
0.640189	9.846072
0.649134	9.975318
0.658205	10.103319
0.667402	10.230605
0.676728	10.359088
0.686185	10.485701
0.695773	10.612730
0.705496	10.739495
0.715354	10.865293
0.725350	10.992234
0.735486	11.117845
0.745763	11.243087
0.756184	11.368495
0.766751	11.493828
0.777465	11.619497
0.788329	11.744034
0.799344	11.868418
0.810514	11.993450
0.821840	12.116518
0.833324	12.239399
0.844968	12.362573
0.856776	12.486323
0.868748	12.609223
0.880887	12.731553
0.893196	12.855056
0.905678	12.978049
0.918333	13.100811
0.931165	13.224030
0.944177	13.346203
0.957371	13.468427
0.970749	13.590525
0.984313	13.712421
0.998068	13.834737
1.012014	13.955785
1.026156	14.077953
1.040495	14.200047
1.055034	14.322376
1.069777	14.444933
1.084725	14.568016
1.099883	14.690222
1.115252	14.812067
1.130836	14.935104
1.146638	15.057722
1.162660	15.179963
1.178907	15.302643
1.195380	15.426113
1.212084	15.548951
1.229021	15.672504
1.246195	15.796834
1.263609	15.919893
1.281266	16.044205
1.299170	16.168615
1.317324	16.294651
1.335731	16.419547
1.354396	16.544864
1.373322	16.670529
1.392512	16.797177
1.411971	16.923059
1.431701	17.050517
1.451707	17.178440
1.471992	17.307381
1.492561	17.436720
1.513418	17.566225
1.534565	17.695951
1.556009	17.825874
1.577752	17.957483
1.599799	18.089295
1.622153	18.221915
1.644821	18.355843
1.667805	18.489582
1.691110	18.624517
1.714741	18.760536
1.738702	18.897011
1.762997	19.034092
1.787633	19.172659
1.812612	19.311942
1.837941	19.451425
1.863624	19.592612
1.889665	19.734535
1.916070	19.878969
1.942845	20.023282
1.969993	20.168492
1.997521	20.314480
2.025433	20.462551
2.053736	20.611348
2.082434	20.760761
2.111533	20.912159
2.141038	21.065157
2.170956	21.218987
2.201292	21.374325
2.232052	21.530012
2.263242	21.688425
2.294867	21.847062
2.326935	22.008569
2.359450	22.171188
2.392420	22.335934
2.425851	22.501767
2.459749	22.669860
2.494120	22.839074
2.528972	23.009203
2.564310	23.181600
2.600143	23.356020
2.636476	23.531216
2.673317	23.708947
2.710673	23.888592
2.748551	24.069686
2.786958	24.253317
2.825901	24.438228
2.865389	24.625614
2.905429	24.814341
2.946028	25.005095
2.987194	25.198362
3.028936	25.393874
3.071261	25.590473
3.114178	25.789990
3.157694	25.991698
3.201818	26.194531
3.246559	26.400620
3.291925	26.608007
3.337924	26.816804
3.384567	27.028837
3.431861	27.243063
3.479817	27.458441
3.528442	27.676822
3.577747	27.897180
3.627741	28.119976
3.678433	28.345422
3.729834	28.572157
3.781953	28.800797
3.834800	29.031860
3.888386	29.266504
3.942721	29.501685
3.997815	29.739341
4.053678	29.978547
4.110322	30.220911
4.167758	30.465675
4.225997	30.711468
4.285049	30.960412
4.344926	31.210569
4.405640	31.464350
4.467203	31.720351
4.529625	31.978739
4.592920	32.238883
4.657100	32.499573
4.722176	32.762819
4.788161	33.029335
4.855069	33.297997
4.922912	33.569581
4.991702	33.842154
5.061454	34.116572
5.132180	34.392862
5.203895	34.671913
5.276612	34.951665
5.350345	35.234948
5.425108	35.519636
5.500917	35.805011
5.577784	36.093477
5.655725	36.383772
5.734756	36.676302
5.814891	36.969616
5.896145	37.265625
5.978536	37.563769
6.062077	37.863099
6.146786	38.165549
6.232678	38.469144
6.319771	38.775254
6.408080	39.083841
6.497624	39.394438
6.588419	39.704582
6.680482	40.017561
6.773832	40.332123
6.868487	40.648400
6.964464	40.966400
7.061782	41.286125
7.160461	41.607299
7.260518	41.931051
7.361973	42.256019
7.464846	42.582841
7.569156	42.911940
7.674924	43.241632
7.782170	43.571341
7.890915	43.904155
8.001179	44.238541
8.112984	44.574106
8.226351	44.911266
8.341302	45.250807
8.457860	45.591961
8.576046	45.933021
8.695884	46.276800
8.817396	46.621279
8.940607	46.967141
9.065539	47.314084
9.192216	47.663540
9.320664	48.013854
9.450907	48.366515
9.582970	48.720279
9.716878	49.075375
9.852657	49.432803
9.990334	49.791255
10.129934	50.149978
10.271485	50.510832
10.415014	50.871665
10.560549	51.234270
10.708117	51.599926
10.857748	51.964338
11.009469	52.330323
11.163311	52.698049
11.319302	53.066534
11.477472	53.435953
11.637854	53.806930
11.800476	54.178305
11.965370	54.551555
12.132569	54.926125
12.302104	55.300449
12.474008	55.676340
12.648314	56.052425
12.825056	56.429475
13.004268	56.808978
13.185983	57.189110
13.370238	57.568734
13.557068	57.949882
13.746508	58.331690
13.938596	58.714804
14.133368	59.098325
14.330861	59.482372
14.531114	59.867772
14.734165	60.253966
14.940054	60.639721
15.148819	61.027264
15.360502	61.415889
15.575143	61.803713
15.792783	62.194086
16.013464	62.585107
16.237229	62.975214
16.464121	63.366768
16.694183	63.758075
16.927460	64.149863
17.163997	64.543251
17.403839	64.936006
17.647032	65.331446
17.893624	65.726192
18.143662	66.120215
18.397193	66.514671
18.654267	66.908602
18.914933	67.303203
19.179242	67.699529
19.447244	68.095559
19.718991	68.491656
19.994536	68.887820
20.273930	69.284828
20.557229	69.681624
20.844487	70.077573
21.135758	70.473996
21.431100	70.868251
21.730568	71.264710
22.034221	71.659683
22.342118	72.053674
22.654316	72.447742
22.970878	72.841545
23.291862	73.235071
23.617332	73.627599
23.947350	74.019468
24.281980	74.411375
24.621285	74.804192
24.965332	75.196337
25.314186	75.587196
25.667915	75.979013
26.026587	76.368937
26.390271	76.757977
26.759037	77.146577
27.132956	77.533323
27.512099	77.919081
27.896541	78.305589
28.286355	78.690668
28.681616	79.073824
29.082400	79.454779
29.488784	79.835099
29.900847	80.215391
30.318668	80.593470
30.742327	80.970236
31.171907	81.345321
31.607489	81.719905
32.049158	82.091503
32.496998	82.462059
32.951097	82.831064
33.411541	83.197748
33.878419	83.562262
34.351820	83.925120
34.831837	84.285109
35.318562	84.644727
35.812087	85.001036
36.312509	85.355295
36.819924	85.707522
37.334429	86.057261
37.856124	86.403929
38.385108	86.748768
38.921484	87.090989
39.465356	87.431053
40.016827	87.769073
40.576004	88.102700
41.142995	88.434931
41.717909	88.762420
42.300856	89.086903
42.891949	89.409266
43.491302	89.727230
44.099030	90.043269
44.715250	90.354284
45.340081	90.662101
45.973642	90.964324
46.616057	91.264456
47.267449	91.559869
47.927943	91.852458
48.597667	92.139027
49.276749	92.422213
49.965320	92.700301
50.663513	92.972587
51.371462	93.239831
52.089304	93.501951
52.817176	93.758407
53.555220	94.009529
54.303576	94.255086
55.062390	94.495764
55.831807	94.731098
56.611976	94.960570
57.403046	95.183931
58.205170	95.401890
59.018503	95.614489
59.843201	95.821757
60	96.022752
