X	F
0.046481	0.000015
0.047131	0.000017
0.047789	0.000019
0.048457	0.000021
0.049134	0.000021
0.049821	0.000025
0.050517	0.000028
0.051223	0.000030
0.051938	0.000030
0.052664	0.000030
0.053400	0.000032
0.054146	0.000034
0.054903	0.000036
0.055670	0.000040
0.056448	0.000045
0.057237	0.000049
0.058037	0.000051
0.058848	0.000059
0.059670	0.000061
0.060504	0.000100
0.061349	0.000127
0.062206	0.000140
0.063076	0.000148
0.063957	0.000159
0.064851	0.000165
0.065757	0.000174
0.066676	0.000184
0.067607	0.000210
0.068552	0.000248
0.069510	0.000294
0.070481	0.000331
0.071466	0.000360
0.072465	0.000432
0.073477	0.000530
0.074504	0.000612
0.075545	0.000691
0.076601	0.000801
0.077671	0.000909
0.078757	0.001007
0.079857	0.001170
0.080973	0.001335
0.082105	0.001475
0.083252	0.001647
0.084415	0.001846
0.085595	0.002037
0.086791	0.002286
0.088004	0.002547
0.089233	0.002833
0.090480	0.003128
0.091745	0.003478
0.093027	0.003855
0.094326	0.004223
0.095645	0.004637
0.096981	0.005149
0.098336	0.005559
0.099710	0.006065
0.101104	0.006538
0.102516	0.007146
0.103949	0.007743
0.105401	0.008451
0.106874	0.009157
0.108368	0.009958
0.109882	0.010848
0.111417	0.011825
0.112974	0.012853
0.114553	0.013938
0.116154	0.015107
0.117777	0.016322
0.119422	0.017595
0.121091	0.019064
0.122783	0.020573
0.124499	0.022164
0.126239	0.023872
0.128003	0.025796
0.129791	0.027871
0.131605	0.030159
0.133444	0.032355
0.135309	0.034892
0.137199	0.037648
0.139117	0.040691
0.141061	0.043875
0.143032	0.047435
0.145030	0.051416
0.147057	0.055553
0.149112	0.060594
0.151195	0.065848
0.153308	0.071690
0.155450	0.078213
0.157623	0.085456
0.159825	0.093413
0.162059	0.102259
0.164323	0.112469
0.166619	0.123424
0.168948	0.135410
0.171308	0.149252
0.173702	0.164945
0.176129	0.181637
0.178590	0.201444
0.181086	0.223547
0.183616	0.247627
0.186182	0.273940
0.188784	0.303163
0.191422	0.337228
0.194097	0.373764
0.196809	0.413741
0.199559	0.460118
0.202348	0.508860
0.205175	0.563985
0.208042	0.624546
0.210949	0.691705
0.213897	0.763794
0.216886	0.843314
0.219916	0.932405
0.222989	1.025297
0.226105	1.128377
0.229265	1.238958
0.232469	1.359261
0.235717	1.489424
0.239011	1.624364
0.242351	1.768376
0.245737	1.928887
0.249171	2.091950
0.252653	2.270643
0.256183	2.452416
0.259763	2.648147
0.263393	2.851143
0.267073	3.065644
0.270805	3.285912
0.274589	3.516425
0.278426	3.754482
0.282317	3.999489
0.286262	4.247107
0.290262	4.504632
0.294318	4.768288
0.298431	5.040565
0.302601	5.310864
0.306829	5.589072
0.311117	5.869706
0.315464	6.151016
0.319872	6.440882
0.324342	6.734017
0.328874	7.031299
0.333470	7.329624
0.338130	7.631814
0.342854	7.943639
0.347645	8.255910
0.352503	8.574843
0.357429	8.891179
0.362423	9.221464
0.367488	9.545511
0.372623	9.879963
0.377830	10.215306
0.383109	10.560900
0.388463	10.903935
0.393891	11.246299
0.399395	11.599255
0.404976	11.945976
0.410635	12.302295
0.416373	12.656319
0.422191	13.008417
0.428091	13.364151
0.434073	13.717300
0.440138	14.079991
0.446288	14.439461
0.452525	14.799141
0.458848	15.162737
0.465260	15.532627
0.471761	15.900443
0.478353	16.269625
0.485038	16.640038
0.491815	17.015811
0.498688	17.389231
0.505656	17.764713
0.512722	18.139198
0.519887	18.511552
0.527151	18.884962
0.534517	19.261584
0.541986	19.638331
0.549560	20.020048
0.557239	20.397181
0.565026	20.777156
0.572921	21.167377
0.580927	21.556375
0.589045	21.944170
0.597276	22.333394
0.605622	22.727055
0.614084	23.117797
0.622665	23.517592
0.631366	23.914335
0.640189	24.313067
0.649134	24.718001
0.658205	25.126251
0.667402	25.537417
0.676728	25.954979
0.686185	26.376419
0.695773	26.799887
0.705496	27.221405
0.715354	27.638335
0.725350	28.063401
0.735486	28.486042
0.745763	28.910970
0.756184	29.337511
0.766751	29.764592
0.777465	30.195470
0.788329	30.624906
0.799344	31.053809
0.810514	31.483386
0.821840	31.909393
0.833324	32.335514
0.844968	32.760340
0.856776	33.185410
0.868748	33.610379
0.880887	34.034844
0.893196	34.457087
0.905678	34.874914
0.918333	35.290351
0.931165	35.703638
0.944177	36.112899
0.957371	36.517583
0.970749	36.919987
0.984313	37.322868
0.998068	37.722548
1.012014	38.115856
1.026156	38.510331
1.040495	38.900096
1.055034	39.289852
1.069777	39.674920
1.084725	40.059470
1.099883	40.438679
1.115252	40.816374
1.130836	41.194611
1.146638	41.573086
1.162660	41.953018
1.178907	42.331238
1.195380	42.707662
1.212084	43.084714
1.229021	43.458054
1.246195	43.829832
1.263609	44.200637
1.281266	44.573666
1.299170	44.942093
1.317324	45.312693
1.335731	45.679616
1.354396	46.047262
1.373322	46.414404
1.392512	46.780816
1.411971	47.142214
1.431701	47.504689
1.451707	47.865520
1.471992	48.225045
1.492561	48.581625
1.513418	48.933155
1.534565	49.284155
1.556009	49.631402
1.577752	49.974892
1.599799	50.315978
1.622153	50.654855
1.644821	50.989724
1.667805	51.323074
1.691110	51.654397
1.714741	51.984198
1.738702	52.314530
1.762997	52.643309
1.787633	52.972867
1.812612	53.304865
1.837941	53.640029
1.863624	53.978000
1.889665	54.308646
1.916070	54.637643
1.942845	54.963497
1.969993	55.286614
1.997521	55.605568
2.025433	55.920643
2.053736	56.234954
2.082434	56.546614
2.111533	56.854976
2.141038	57.163972
2.170956	57.470348
2.201292	57.773171
2.232052	58.075444
2.263242	58.377840
2.294867	58.679487
2.326935	58.979291
2.359450	59.277018
2.392420	59.576085
2.425851	59.872218
2.459749	60.166169
2.494120	60.456352
2.528972	60.744068
2.564310	61.028825
2.600143	61.311487
2.636476	61.593659
2.673317	61.874930
2.710673	62.154748
2.748551	62.433178
2.786958	62.710748
2.825901	62.986117
2.865389	63.259633
2.905429	63.532663
2.946028	63.805054
2.987194	64.074669
3.028936	64.341306
3.071261	64.606308
3.114178	64.869875
3.157694	65.132125
3.201818	65.394696
3.246559	65.655621
3.291925	65.913337
3.337924	66.170855
3.384567	66.429294
3.431861	66.684988
3.479817	66.939760
3.528442	67.192556
3.577747	67.449081
3.627741	67.706771
3.678433	67.956563
3.729834	68.203503
3.781953	68.445595
3.834800	68.687148
3.888386	68.927360
3.942721	69.165938
3.997815	69.403285
4.053678	69.636362
4.110322	69.869275
4.167758	70.100017
4.225997	70.328764
4.285049	70.558469
4.344926	70.785782
4.405640	71.011662
4.467203	71.236597
4.529625	71.459044
4.592920	71.680606
4.657100	71.901735
4.722176	72.122129
4.788161	72.340422
4.855069	72.556247
4.922912	72.773571
4.991702	72.988845
5.061454	73.203491
5.132180	73.414122
5.203895	73.623403
5.276612	73.830122
5.350345	74.036207
5.425108	74.241632
5.500917	74.445344
5.577784	74.647174
5.655725	74.846866
5.734756	75.046535
5.814891	75.246760
5.896145	75.448375
5.978536	75.649925
6.062077	75.846120
6.146786	76.039061
6.232678	76.230863
6.319771	76.420996
6.408080	76.608888
6.497624	76.795171
6.588419	76.981552
6.680482	77.166063
6.773832	77.351027
6.868487	77.533088
6.964464	77.713561
7.061782	77.893414
7.160461	78.071427
7.260518	78.247574
7.361973	78.423199
7.464846	78.597749
7.569156	78.771414
7.674924	78.943557
7.782170	79.114476
7.890915	79.283623
8.001179	79.451409
8.112984	79.618320
8.226351	79.783205
8.341302	79.948464
8.457860	80.112732
8.576046	80.274469
8.695884	80.436692
8.817396	80.597668
8.940607	80.759628
9.065539	80.918925
9.192216	81.077449
9.320664	81.236789
9.450907	81.397957
9.582970	81.566205
9.716878	81.745630
9.852657	81.938719
9.990334	82.145332
10.129934	82.357516
10.271485	82.568603
10.415014	82.775305
10.560549	82.975863
10.708117	83.171595
10.857748	83.363007
11.009469	83.549120
11.163311	83.733741
11.319302	83.914551
11.477472	84.091640
11.637854	84.266948
11.800476	84.439548
11.965370	84.608530
12.132569	84.776210
12.302104	84.943935
12.474008	85.111113
12.648314	85.277844
12.825056	85.444425
13.004268	85.611610
13.185983	85.777917
13.370238	85.943067
13.557068	86.107654
13.746508	86.272289
13.938596	86.435426
14.133368	86.598143
14.330861	86.759080
14.531114	86.919320
14.734165	87.078675
14.940054	87.237660
15.148819	87.394845
15.360502	87.552370
15.575143	87.707978
15.792783	87.863230
16.013464	88.016561
16.237229	88.168047
16.464121	88.319593
16.694183	88.469061
16.927460	88.618456
17.163997	88.768149
17.403839	88.916329
17.647032	89.063109
17.893624	89.208850
18.143662	89.354252
18.397193	89.498321
18.654267	89.642366
18.914933	89.785317
19.179242	89.928386
19.447244	90.069127
19.718991	90.208980
19.994536	90.347844
20.273930	90.486647
20.557229	90.623458
20.844487	90.760841
21.135758	90.896951
21.431100	91.032533
21.730568	91.167733
22.034221	91.301383
22.342118	91.434322
22.654316	91.567056
22.970878	91.698757
23.291862	91.828469
23.617332	91.957730
23.947350	92.087645
24.281980	92.216007
24.621285	92.344134
24.965332	92.470282
25.314186	92.597190
25.667915	92.721689
26.026587	92.846593
26.390271	92.969297
26.759037	93.091808
27.132956	93.213954
27.512099	93.335404
27.896541	93.456012
28.286355	93.574906
28.681616	93.693132
29.082400	93.811113
29.488784	93.928290
29.900847	94.044920
30.318668	94.160038
30.742327	94.274429
31.171907	94.388387
31.607489	94.502254
32.049158	94.615242
32.496998	94.725960
32.951097	94.837272
33.411541	94.947202
33.878419	95.056701
34.351820	95.164758
34.831837	95.270958
35.318562	95.376488
35.812087	95.481981
36.312509	95.587304
36.819924	95.691552
37.334429	95.794171
37.856124	95.896070
38.385108	95.997864
38.921484	96.098646
39.465356	96.197935
40.016827	96.296445
40.576004	96.394071
41.142995	96.490147
41.717909	96.585342
42.300856	96.680003
42.891949	96.773269
43.491302	96.866779
44.099030	96.958118
44.715250	97.048408
45.340081	97.137172
45.973642	97.225211
46.616057	97.312553
47.267449	97.398861
47.927943	97.484510
48.597667	97.569816
49.276749	97.654233
49.965320	97.737820
50.663513	97.821325
51.371462	97.903772
52.089304	97.984979
52.817176	98.064550
53.555220	98.143579
54.303576	98.221961
55.062390	98.298373
55.831807	98.372256
56.611976	98.444834
57.403046	98.514642
58.205170	98.581615
59.018503	98.644515
59.843201	98.702465
60	98.756204
