X	F
0.046481	0.000000
0.047131	0.000071
0.047789	0.000071
0.048457	0.000071
0.049134	0.000071
0.049821	0.000071
0.050517	0.000071
0.051223	0.000071
0.051938	0.000071
0.052664	0.000071
0.053400	0.000071
0.054146	0.000255
0.054903	0.000255
0.055670	0.000255
0.056448	0.000255
0.057237	0.000255
0.058037	0.000255
0.058848	0.000255
0.059670	0.000255
0.060504	0.000255
0.061349	0.000255
0.062206	0.000293
0.063076	0.000293
0.063957	0.000293
0.064851	0.000293
0.065757	0.000293
0.066676	0.000293
0.067607	0.000309
0.068552	0.000352
0.069510	0.000352
0.070481	0.000387
0.071466	0.000387
0.072465	0.000433
0.073477	0.000452
0.074504	0.000588
0.075545	0.000656
0.076601	0.000818
0.077671	0.002532
0.078757	0.003005
0.079857	0.004231
0.080973	0.005764
0.082105	0.007616
0.083252	0.010077
0.084415	0.014061
0.085595	0.027638
0.086791	0.049707
0.088004	0.417801
0.089233	0.561528
0.090480	1.030736
0.091745	1.412977
0.093027	2.065939
0.094326	4.999634
0.095645	17.737567
0.096981	36.023289
0.098336	38.598168
0.099710	40.121598
0.101104	41.425022
0.102516	48.737783
0.103949	49.389605
0.105401	49.900558
0.106874	49.976175
0.108368	50.003190
0.109882	50.012596
0.111417	50.018204
0.112974	50.019834
0.114553	50.021425
0.116154	50.022594
0.117777	50.023403
0.119422	50.023846
0.121091	50.023994
0.122783	50.024015
0.124499	50.024055
0.126239	50.024129
0.128003	50.024129
0.129791	50.024130
0.131605	50.024218
0.133444	50.024218
0.135309	50.024218
0.137199	50.024218
0.139117	50.024256
0.141061	50.024384
0.143032	50.024384
0.145030	50.024439
0.147057	50.024439
0.149112	50.024439
0.151195	50.024492
0.153308	50.024518
0.155450	50.024745
0.157623	50.024820
0.159825	50.025022
0.162059	50.025157
0.164323	50.025605
0.166619	50.025900
0.168948	50.026150
0.171308	50.026825
0.173702	50.028227
0.176129	50.031859
0.178590	50.045082
0.181086	50.203277
0.183616	50.528030
0.186182	50.798047
0.188784	51.733205
0.191422	55.980845
0.194097	65.522815
0.196809	71.206885
0.199559	73.067784
0.202348	73.716210
0.205175	74.897638
0.208042	74.990937
0.210949	75.026861
0.213897	75.032451
0.216886	75.034628
0.219916	75.035332
0.222989	75.035954
0.226105	75.036130
0.229265	75.036258
0.232469	75.036356
0.235717	75.036525
0.239011	75.036525
0.242351	75.036526
0.245737	75.036587
0.249171	75.036625
0.252653	75.036625
0.256183	75.036625
0.259763	75.036625
0.263393	75.036625
0.267073	75.036625
0.270805	75.036625
0.274589	75.036625
0.278426	75.036625
0.282317	75.036648
0.286262	75.036648
0.290262	75.036648
0.294318	75.036648
0.298431	75.036648
0.302601	75.036648
0.306829	75.036648
0.311117	75.036648
0.315464	75.036648
0.319872	75.036648
0.324342	75.036648
0.328874	75.036724
0.333470	75.036724
0.338130	75.036791
0.342854	75.036861
0.347645	75.037006
0.352503	75.037175
0.357429	75.037584
0.362423	75.040182
0.367488	75.044348
0.372623	75.126512
0.377830	75.731051
0.383109	77.700477
0.388463	82.642341
0.393891	86.138856
0.399395	87.252418
0.404976	87.427066
0.410635	87.535324
0.416373	87.540839
0.422191	87.541892
0.428091	87.542238
0.434073	87.542476
0.440138	87.542617
0.446288	87.542661
0.452525	87.542661
0.458848	87.542679
0.465260	87.542679
0.471761	87.542731
0.478353	87.542731
0.485038	87.542731
0.491815	87.542731
0.498688	87.542731
0.505656	87.542731
0.512722	87.542731
0.519887	87.542731
0.527151	87.542731
0.534517	87.542731
0.541986	87.542745
0.549560	87.542745
0.557239	87.542745
0.565026	87.542745
0.572921	87.542745
0.580927	87.542745
0.589045	87.542745
0.597276	87.542745
0.605622	87.542745
0.614084	87.542745
0.622665	87.542745
0.631366	87.542769
0.640189	87.542769
0.649134	87.542793
0.658205	87.542793
0.667402	87.542793
0.676728	87.542796
0.686185	87.542796
0.695773	87.542797
0.705496	87.542808
0.715354	87.542931
0.725350	87.543228
0.735486	87.543859
0.745763	87.552619
0.756184	87.725586
0.766751	88.061920
0.777465	92.123730
0.788329	93.481195
0.799344	93.733794
0.810514	93.792755
0.821840	93.795029
0.833324	93.795563
0.844968	93.795726
0.856776	93.795762
0.868748	93.795766
0.880887	93.795785
0.893196	93.795785
0.905678	93.795785
0.918333	93.795785
0.931165	93.795785
0.944177	93.795785
0.957371	93.795799
0.970749	93.795799
0.984313	93.795799
0.998068	93.795799
1.012014	93.795799
1.026156	93.795799
1.040495	93.795799
1.055034	93.795799
1.069777	93.795799
1.084725	93.795799
1.099883	93.795799
1.115252	93.795799
1.130836	93.795799
1.146638	93.795799
1.162660	93.795799
1.178907	93.795799
1.195380	93.795799
1.212084	93.795799
1.229021	93.795799
1.246195	93.795799
1.263609	93.795799
1.281266	93.795799
1.299170	93.795799
1.317324	93.795799
1.335731	93.795799
1.354396	93.795799
1.373322	93.795799
1.392512	93.795799
1.411971	93.795799
1.431701	93.795799
1.451707	93.795808
1.471992	93.795864
1.492561	93.796149
1.513418	93.812847
1.534565	93.934800
1.556009	96.198423
1.577752	96.881217
1.599799	96.921372
1.622153	96.922191
1.644821	96.922293
1.667805	96.922297
1.691110	96.922311
1.714741	96.922325
1.738702	96.922325
1.762997	96.922325
1.787633	96.922325
1.812612	96.922325
1.837941	96.922325
1.863624	96.922325
1.889665	96.922325
1.916070	96.922325
1.942845	96.922325
1.969993	96.922325
1.997521	96.922325
2.025433	96.922325
2.053736	96.922325
2.082434	96.922325
2.111533	96.922325
2.141038	96.922325
2.170956	96.922325
2.201292	96.922325
2.232052	96.922325
2.263242	96.922325
2.294867	96.922325
2.326935	96.922325
2.359450	96.922325
2.392420	96.922325
2.425851	96.922325
2.459749	96.922325
2.494120	96.922325
2.528972	96.922325
2.564310	96.922325
2.600143	96.922325
2.636476	96.922325
2.673317	96.922325
2.710673	96.922325
2.748551	96.922325
2.786958	96.922325
2.825901	96.922325
2.865389	96.922325
2.905429	96.922325
2.946028	96.922348
2.987194	96.922382
3.028936	96.922565
3.071261	96.968460
3.114178	98.232994
3.157694	98.483860
3.201818	98.485527
3.246559	98.485580
3.291925	98.485582
3.337924	98.485582
3.384567	98.485589
3.431861	98.485589
3.479817	98.485589
3.528442	98.485589
3.577747	98.485589
3.627741	98.485589
3.678433	98.485589
3.729834	98.485589
3.781953	98.485589
3.834800	98.485589
3.888386	98.485589
3.942721	98.485589
3.997815	98.485589
4.053678	98.485589
4.110322	98.485589
4.167758	98.485589
4.225997	98.485589
4.285049	98.485589
4.344926	98.485589
4.405640	98.485589
4.467203	98.485589
4.529625	98.485589
4.592920	98.485589
4.657100	98.485589
4.722176	98.485589
4.788161	98.485589
4.855069	98.485589
4.922912	98.485589
4.991702	98.485589
5.061454	98.485589
5.132180	98.485589
5.203895	98.485589
5.276612	98.485589
5.350345	98.485589
5.425108	98.485589
5.500917	98.485589
5.577784	98.485589
5.655725	98.485589
5.734756	98.485589
5.814891	98.485589
5.896145	98.485593
5.978536	98.485593
6.062077	98.485608
6.146786	98.486771
6.232678	99.201420
6.319771	99.267152
6.408080	99.267219
6.497624	99.267220
6.588419	99.267220
6.680482	99.267220
6.773832	99.267220
6.868487	99.267220
6.964464	99.267220
7.061782	99.267220
7.160461	99.267220
7.260518	99.267220
7.361973	99.267220
7.464846	99.267220
7.569156	99.267220
7.674924	99.267220
7.782170	99.267220
7.890915	99.267220
8.001179	99.267220
8.112984	99.267220
8.226351	99.267220
8.341302	99.267220
8.457860	99.267220
8.576046	99.267220
8.695884	99.267220
8.817396	99.267220
8.940607	99.267220
9.065539	99.267220
9.192216	99.267220
9.320664	99.267220
9.450907	99.267220
9.582970	99.267220
9.716878	99.267220
9.852657	99.267220
9.990334	99.267220
10.129934	99.267220
10.271485	99.267220
10.415014	99.267220
10.560549	99.267220
10.708117	99.267220
10.857748	99.267220
11.009469	99.267220
11.163311	99.267220
11.319302	99.267220
11.477472	99.267220
11.637854	99.267220
11.800476	99.267222
11.965370	99.267222
12.132569	99.267223
12.302104	99.267404
12.474008	99.653608
12.648314	99.658030
12.825056	99.658036
13.004268	99.658036
13.185983	99.658036
13.370238	99.658036
13.557068	99.658036
13.746508	99.658036
13.938596	99.658036
14.133368	99.658036
14.330861	99.658036
14.531114	99.658036
14.734165	99.658036
14.940054	99.658036
15.148819	99.658036
15.360502	99.658036
15.575143	99.658036
15.792783	99.658036
16.013464	99.658036
16.237229	99.658036
16.464121	99.658036
16.694183	99.658036
16.927460	99.658036
17.163997	99.658036
17.403839	99.658036
17.647032	99.658036
17.893624	99.658036
18.143662	99.658036
18.397193	99.658036
18.654267	99.658036
18.914933	99.658036
19.179242	99.658036
19.447244	99.658036
19.718991	99.658036
19.994536	99.658036
20.273930	99.658036
20.557229	99.658036
20.844487	99.658036
21.135758	99.658036
21.431100	99.658036
21.730568	99.658036
22.034221	99.658036
22.342118	99.658036
22.654316	99.658036
22.970878	99.658036
23.291862	99.658036
23.617332	99.658036
23.947350	99.658036
24.281980	99.658036
24.621285	99.658044
24.965332	99.853373
25.314186	99.853444
25.667915	99.853444
26.026587	99.853444
26.390271	99.853444
26.759037	99.853444
27.132956	99.853444
27.512099	99.853444
27.896541	99.853444
28.286355	99.853444
28.681616	99.853444
29.082400	99.853444
29.488784	99.853444
29.900847	99.853444
30.318668	99.853444
30.742327	99.853444
31.171907	99.853444
31.607489	99.853444
32.049158	99.853444
32.496998	99.853444
32.951097	99.853444
33.411541	99.853444
33.878419	99.853444
34.351820	99.853444
34.831837	99.853444
35.318562	99.853444
35.812087	99.853444
36.312509	99.853444
36.819924	99.853444
37.334429	99.853444
37.856124	99.853444
38.385108	99.853444
38.921484	99.853444
39.465356	99.853444
40.016827	99.853444
40.576004	99.853444
41.142995	99.853444
41.717909	99.853444
42.300856	99.853444
42.891949	99.853444
43.491302	99.853444
44.099030	99.853444
44.715250	99.853444
45.340081	99.853444
45.973642	99.853444
46.616057	99.853444
47.267449	99.853444
47.927943	99.853444
48.597667	99.853444
49.276749	99.853446
49.965320	99.951146
50.663513	99.951148
51.371462	99.951148
52.089304	99.951148
52.817176	99.951148
53.555220	99.951148
54.303576	99.951148
55.062390	99.951148
55.831807	99.951148
56.611976	99.951148
57.403046	99.951148
58.205170	99.951148
59.018503	99.951148
59.843201	99.951148
60	99.951148
