X	F
0.046481	0.953021
0.047131	0.998535
0.047789	1.043083
0.048457	1.088549
0.049134	1.133213
0.049821	1.186273
0.050517	1.232714
0.051223	1.274416
0.051938	1.320548
0.052664	1.367234
0.053400	1.421913
0.054146	1.474942
0.054903	1.523229
0.055670	1.577257
0.056448	1.624208
0.057237	1.681401
0.058037	1.729378
0.058848	1.785651
0.059670	1.838470
0.060504	1.895924
0.061349	1.945591
0.062206	2.005636
0.063076	2.063052
0.063957	2.116756
0.064851	2.173580
0.065757	2.231414
0.066676	2.291277
0.067607	2.352067
0.068552	2.410324
0.069510	2.469792
0.070481	2.527274
0.071466	2.586911
0.072465	2.647081
0.073477	2.708275
0.074504	2.769310
0.075545	2.826002
0.076601	2.886961
0.077671	2.954035
0.078757	3.015045
0.079857	3.081239
0.080973	3.141309
0.082105	3.203063
0.083252	3.272869
0.084415	3.338680
0.085595	3.399206
0.086791	3.466339
0.088004	3.536366
0.089233	3.602019
0.090480	3.663359
0.091745	3.733628
0.093027	3.798956
0.094326	3.869034
0.095645	3.937403
0.096981	4.011663
0.098336	4.079278
0.099710	4.150765
0.101104	4.218637
0.102516	4.293573
0.103949	4.364203
0.105401	4.438617
0.106874	4.508160
0.108368	4.581886
0.109882	4.652144
0.111417	4.726400
0.112974	4.800921
0.114553	4.877606
0.116154	4.950956
0.117777	5.027337
0.119422	5.100939
0.121091	5.177265
0.122783	5.251337
0.124499	5.332475
0.126239	5.408425
0.128003	5.484193
0.129791	5.566204
0.131605	5.646081
0.133444	5.722105
0.135309	5.802690
0.137199	5.883514
0.139117	5.963236
0.141061	6.047280
0.143032	6.126826
0.145030	6.210424
0.147057	6.289714
0.149112	6.376927
0.151195	6.459927
0.153308	6.542558
0.155450	6.624362
0.157623	6.711132
0.159825	6.796710
0.162059	6.883210
0.164323	6.972891
0.166619	7.058010
0.168948	7.143358
0.171308	7.232286
0.173702	7.322454
0.176129	7.408542
0.178590	7.500368
0.181086	7.590255
0.183616	7.681022
0.186182	7.768940
0.188784	7.860537
0.191422	7.954564
0.194097	8.047315
0.196809	8.137143
0.199559	8.231904
0.202348	8.323849
0.205175	8.418271
0.208042	8.513406
0.210949	8.609472
0.213897	8.703541
0.216886	8.799221
0.219916	8.897501
0.222989	8.992381
0.226105	9.090467
0.229265	9.187608
0.232469	9.286416
0.235717	9.386766
0.239011	9.485321
0.242351	9.583867
0.245737	9.686702
0.249171	9.785310
0.252653	9.887922
0.256183	9.988638
0.259763	10.091238
0.263393	10.193497
0.267073	10.297128
0.270805	10.400964
0.274589	10.504874
0.278426	10.609266
0.282317	10.714157
0.286262	10.819080
0.290262	10.924551
0.294318	11.031846
0.298431	11.140821
0.302601	11.247219
0.306829	11.355718
0.311117	11.463887
0.315464	11.572015
0.319872	11.682240
0.324342	11.791580
0.328874	11.901383
0.333470	12.010222
0.338130	12.119315
0.342854	12.230707
0.347645	12.341213
0.352503	12.453487
0.357429	12.563691
0.362423	12.678071
0.367488	12.788998
0.372623	12.902289
0.377830	13.014756
0.383109	13.130415
0.388463	13.244193
0.393891	13.357176
0.399395	13.472222
0.404976	13.585441
0.410635	13.702103
0.416373	13.817314
0.422191	13.932898
0.428091	14.049487
0.434073	14.165017
0.440138	14.283460
0.446288	14.400832
0.452525	14.518467
0.458848	14.635578
0.465260	14.755994
0.471761	14.875231
0.478353	14.993758
0.485038	15.112543
0.491815	15.233555
0.498688	15.353469
0.505656	15.474641
0.512722	15.595533
0.519887	15.717303
0.527151	15.838967
0.534517	15.962067
0.541986	16.085675
0.549560	16.210454
0.557239	16.333536
0.565026	16.457351
0.572921	16.583749
0.580927	16.709416
0.589045	16.835077
0.597276	16.961162
0.605622	17.088951
0.614084	17.219908
0.622665	17.356320
0.631366	17.493941
0.640189	17.631520
0.649134	17.771373
0.658205	17.912196
0.667402	18.055116
0.676728	18.202942
0.686185	18.353935
0.695773	18.506833
0.705496	18.661117
0.715354	18.816612
0.725350	18.974022
0.735486	19.133594
0.745763	19.293162
0.756184	19.456137
0.766751	19.621508
0.777465	19.791629
0.788329	19.962889
0.799344	20.138209
0.810514	20.328288
0.821840	20.593800
0.833324	20.890066
0.844968	21.199895
0.856776	21.513601
0.868748	21.826231
0.880887	22.135547
0.893196	22.449134
0.905678	22.759086
0.918333	23.118108
0.931165	23.531798
0.944177	23.967436
0.957371	24.410486
0.970749	24.853475
0.984313	25.297858
0.998068	25.743308
1.012014	26.179937
1.026156	26.617324
1.040495	27.051166
1.055034	27.480287
1.069777	27.905081
1.084725	28.328381
1.099883	28.745866
1.115252	29.160767
1.130836	29.574206
1.146638	29.984741
1.162660	30.388237
1.178907	30.788277
1.195380	31.185219
1.212084	31.581735
1.229021	31.972837
1.246195	32.364690
1.263609	32.749364
1.281266	33.135451
1.299170	33.519164
1.317324	33.904445
1.335731	34.289905
1.354396	34.681577
1.373322	35.077961
1.392512	35.474156
1.411971	35.864689
1.431701	36.255478
1.451707	36.643169
1.471992	37.029937
1.492561	37.413629
1.513418	37.796424
1.534565	38.177534
1.556009	38.553966
1.577752	38.929708
1.599799	39.302623
1.622153	39.672682
1.644821	40.041320
1.667805	40.406067
1.691110	40.768670
1.714741	41.129220
1.738702	41.486703
1.762997	41.844038
1.787633	42.198425
1.812612	42.552107
1.837941	42.901253
1.863624	43.250713
1.889665	43.598307
1.916070	43.943707
1.942845	44.288168
1.969993	44.630632
1.997521	44.971035
2.025433	45.311429
2.053736	45.650381
2.082434	45.986536
2.111533	46.323037
2.141038	46.658060
2.170956	46.992360
2.201292	47.326294
2.232052	47.657197
2.263242	47.989167
2.294867	48.319057
2.326935	48.647953
2.359450	48.974242
2.392420	49.303262
2.425851	49.630608
2.459749	49.956311
2.494120	50.281081
2.528972	50.604251
2.564310	50.926376
2.600143	51.249550
2.636476	51.570795
2.673317	51.891198
2.710673	52.211758
2.748551	52.530107
2.786958	52.849840
2.825901	53.166672
2.865389	53.483896
2.905429	53.799291
2.946028	54.115216
2.987194	54.429595
3.028936	54.742414
3.071261	55.053258
3.114178	55.365777
3.157694	55.677045
3.201818	55.986469
3.246559	56.296001
3.291925	56.605409
3.337924	56.913331
3.384567	57.219539
3.431861	57.525286
3.479817	57.829526
3.528442	58.133444
3.577747	58.435743
3.627741	58.737583
3.678433	59.038988
3.729834	59.339006
3.781953	59.636079
3.834800	59.933532
3.888386	60.231132
3.942721	60.526979
3.997815	60.821550
4.053678	61.115621
4.110322	61.408568
4.167758	61.700301
4.225997	61.990598
4.285049	62.279044
4.344926	62.567307
4.405640	62.854167
4.467203	63.141285
4.529625	63.426791
4.592920	63.709128
4.657100	63.991663
4.722176	64.272817
4.788161	64.553481
4.855069	64.831187
4.922912	65.107788
4.991702	65.385050
5.061454	65.660959
5.132180	65.935104
5.203895	66.207460
5.276612	66.478265
5.350345	66.748763
5.425108	67.017325
5.500917	67.283865
5.577784	67.549161
5.655725	67.814061
5.734756	68.077432
5.814891	68.340910
5.896145	68.601897
5.978536	68.861428
6.062077	69.118568
6.146786	69.375363
6.232678	69.630634
6.319771	69.883949
6.408080	70.137014
6.497624	70.387313
6.588419	70.636995
6.680482	70.885178
6.773832	71.133166
6.868487	71.379525
6.964464	71.623456
7.061782	71.866160
7.160461	72.106951
7.260518	72.347346
7.361973	72.586349
7.464846	72.823969
7.569156	73.060437
7.674924	73.295289
7.782170	73.528428
7.890915	73.760325
8.001179	73.991051
8.112984	74.219501
8.226351	74.447189
8.341302	74.674087
8.457860	74.900047
8.576046	75.124278
8.695884	75.346259
8.817396	75.565801
8.940607	75.784943
9.065539	76.004241
9.192216	76.221794
9.320664	76.437283
9.450907	76.652545
9.582970	76.866496
9.716878	77.078227
9.852657	77.289554
9.990334	77.499854
10.129934	77.707418
10.271485	77.913654
10.415014	78.119572
10.560549	78.323320
10.708117	78.527125
10.857748	78.727927
11.009469	78.927524
11.163311	79.127429
11.319302	79.325909
11.477472	79.522562
11.637854	79.717457
11.800476	79.911706
11.965370	80.105509
12.132569	80.297296
12.302104	80.488303
12.474008	80.678440
12.648314	80.867119
12.825056	81.054046
13.004268	81.239853
13.185983	81.424054
13.370238	81.607801
13.557068	81.790771
13.746508	81.971355
13.938596	82.151198
14.133368	82.331092
14.330861	82.509022
14.531114	82.686746
14.734165	82.862191
14.940054	83.036970
15.148819	83.210571
15.360502	83.383591
15.575143	83.555268
15.792783	83.726228
16.013464	83.896891
16.237229	84.066121
16.464121	84.234235
16.694183	84.400953
16.927460	84.566531
17.163997	84.731220
17.403839	84.894998
17.647032	85.058086
17.893624	85.221624
18.143662	85.383403
18.397193	85.543587
18.654267	85.703017
18.914933	85.861375
19.179242	86.018861
19.447244	86.175568
19.718991	86.332308
19.994536	86.488590
20.273930	86.643898
20.557229	86.797952
20.844487	86.952290
21.135758	87.105214
21.431100	87.258109
21.730568	87.410020
22.034221	87.561439
22.342118	87.712348
22.654316	87.861924
22.970878	88.010958
23.291862	88.159458
23.617332	88.307410
23.947350	88.454717
24.281980	88.601778
24.621285	88.747983
24.965332	88.893616
25.314186	89.038629
25.667915	89.183868
26.026587	89.328368
26.390271	89.472284
26.759037	89.615667
27.132956	89.758862
27.512099	89.901571
27.896541	90.044308
28.286355	90.187067
28.681616	90.328776
29.082400	90.470358
29.488784	90.611588
29.900847	90.752468
30.318668	90.893008
30.742327	91.033369
31.171907	91.174121
31.607489	91.313850
32.049158	91.452990
32.496998	91.591691
32.951097	91.729960
33.411541	91.868501
33.878419	92.006967
34.351820	92.145264
34.831837	92.283408
35.318562	92.421298
35.812087	92.558576
36.312509	92.696080
36.819924	92.833206
37.334429	92.970241
37.856124	93.106330
38.385108	93.242512
38.921484	93.379443
39.465356	93.515953
40.016827	93.651912
40.576004	93.788510
41.142995	93.924202
41.717909	94.059819
42.300856	94.195229
42.891949	94.330132
43.491302	94.465007
44.099030	94.599745
44.715250	94.734005
45.340081	94.868597
45.973642	95.002319
46.616057	95.135959
47.267449	95.269053
47.927943	95.402193
48.597667	95.534264
49.276749	95.665440
49.965320	95.797223
50.663513	95.927861
51.371462	96.057970
52.089304	96.188001
52.817176	96.316555
53.555220	96.444823
54.303576	96.572069
55.062390	96.697981
55.831807	96.822914
56.611976	96.946907
57.403046	97.069917
58.205170	97.192039
59.018503	97.312782
59.843201	97.431695
60	97.549634
